NomePrestadora,CodINEP,siglaUf,NomeMunicipio,DescSituacao,TipoObrigacao,VelAcessoInstalada,DescTecnologia,NomeEscola,DescTipoEscola,DataAtivacao
CLARO,29081602[*],BA,Boa Vista do Tupim,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESC JOVINIANO PEREIRA DA SILVA,Municipal,31/10/2017
CLARO,29081629[*],BA,Boa Vista do Tupim,Instalada,Rural – Edital 4G,não informado,SATÉLITE,CENTRO EDUC DES SILVIA CARNEIRO SANTOS ZARIF,Municipal,05/08/2017
CLARO,29081750[*],BA,Boa Vista do Tupim,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESCOLA TEODOMIRO ARCANJO NASCIMENTO,Municipal,03/08/2017
CLARO,29081815[*],BA,Boa Vista do Tupim,Instalada,Rural – Edital 4G,não informado,SATÉLITE,EE - ESCOLA EDGAR SANTOS,Estadual,01/12/2017
CLARO,29081866[*],BA,Boa Vista do Tupim,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESC SERRA DO SAO MIGUEL,Municipal,30/10/2017
CLARO,29082153[*],BA,Boa Vista do Tupim,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESCOLA SANTO ANTONIO,Municipal,01/11/2017
CLARO,29082218[*],BA,Iaçu,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC 2 DE JULHO,Municipal,01/09/2017
CLARO,29082277[*],BA,Iaçu,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESC MANOEL JUSTINIANO DE MOURA MEDRADO,Municipal,21/11/2017
CLARO,29082293[*],BA,Iaçu,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESC MARISTELA,Municipal,29/11/2017
CLARO,29082323[*],BA,Iaçu,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESC MUL HERBER SILVA BISPO DOS REIS,Municipal,30/11/2017
CLARO,29082382[*],BA,Iaçu,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESC MUL SORRISO INFANTIL,Municipal,27/11/2017
CLARO,29082404[*],BA,Iaçu,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESC MUL STO ANDRE,Municipal,28/11/2017
CLARO,29082412[*],BA,Iaçu,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC MUL TARGINO SAMPAIO SENA,Municipal,10/05/2017
CLARO,29082439[*],BA,Iaçu,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESC N S DA CONCEICAO,Municipal,11/05/2017
CLARO,29082560[*],BA,Iaçu,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESCOLA DEPUTADO EDGAR PEREIRA,Municipal,08/05/2017
CLARO,29082633[*],BA,Iaçu,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESCOLA MUNICIPAL DANIEL VAZ DE ANDRADE,Municipal,21/11/2017
CLARO,29082676[*],BA,Iaçu,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESCOLA MUNICIPAL GRATULIANO VAZ SAMPAIO,Municipal,29/11/2017
CLARO,29082692[*],BA,Iaçu,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESCOLA MUNICIPAL JOAO GUEDES MACEDO,Municipal,21/11/2017
CLARO,29082714[*],BA,Iaçu,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESCOLA MUNICIPAL LEOLINO JOSE DA ROCHA,Municipal,29/11/2017
CLARO,29082722[*],BA,Iaçu,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESCOLA MUNICIPAL PE JOAO ANTONIO LIZARRALDI,Municipal,22/11/2017
CLARO,29082838[*],BA,Iaçu,Instalada,Rural – Edital 4G,não informado,SATÉLITE,GRUPO ESCOLAR GENESIO VAZ ANDRADE,Municipal,21/11/2017
CLARO,29082846[*],BA,Iaçu,Instalada,Rural – Edital 4G,não informado,SATÉLITE,GRUPO ESCOLAR JOSE CANDIDO DE SOUZA,Municipal,28/11/2017
CLARO,29082870[*],BA,Iaçu,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESC JOSE DOS REIS ALMEIDA,Municipal,05/05/2017
CLARO,29084660[*],BA,Lajedinho,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC MUL DERALDO NERY DE OLIVEIRA,Municipal,29/08/2017
CLARO,29084857[*],BA,Lajedinho,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESCOLA MUNICIPAL BOA SORTE,Municipal,29/08/2017
CLARO,29084920[*],BA,Lajedinho,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESCOLA MUNICIPAL MARIA DE LURDES VIEIRA,Municipal,28/08/2017
CLARO,29085098[*],BA,Macajuba,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC MUL AMANCIO RIBEIRO,Municipal,21/05/2016
CLARO,29085276[*],BA,Macajuba,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC MUL PERMINIO MACHADO,Municipal,27/09/2017
CLARO,29085330[*],BA,Macajuba,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA RURAL DE SANTA LUZIA,Municipal,27/09/2017
CLARO,29085764[*],BA,Mairi,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA JOSE FERNANDES DA SILVA,Municipal,14/09/2017
CLARO,29085799[*],BA,Mairi,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL DE ALGOINHAS,Municipal,13/09/2017
CLARO,29085853[*],BA,Mairi,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA PEDRO CELESTINO,Municipal,14/04/2017
CLARO,29085861[*],BA,Mairi,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA BRAS NERY DOS SANTOS,Municipal,12/09/2017
CLARO,29086027[*],BA,Mairi,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC RURAL DE ANGICO,Municipal,13/09/2017
CLARO,29086043[*],BA,Mairi,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC SINFRONIO PEREIRA DE BRITO,Municipal,13/09/2017
CLARO,29086140[*],BA,Mairi,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESCOLA CASTRO ALVES,Municipal,21/09/2017
CLARO,29086175[*],BA,Mairi,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA CRECHE MANOEL AMANCIO DE OLIVEIRA,Municipal,13/09/2017
CLARO,29086191[*],BA,Mairi,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESCOLA JOAO AUGUSTO DE OLIVEIRA,Municipal,13/09/2017
CLARO,29086248[*],BA,Mairi,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA SAO JOSE,Municipal,16/11/2015
CLARO,29086507[*],BA,Mundo Novo,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL DR DILTON JACOBINA,Municipal,13/06/2015
CLARO,29086833[*],BA,Mundo Novo,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESCOLA MUNICIPAL SANTA IZABEL,Municipal,12/09/2017
CLARO,29086965[*],BA,Mundo Novo,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL HELENA SOARES DE ALMEIDA,Municipal,31/08/2017
CLARO,29086973[*],BA,Mundo Novo,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL ELPIDIO LOPES GUIMARAES,Municipal,31/08/2017
CLARO,29087090[*],BA,Mundo Novo,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESCOLA MUNICIPAL DOM AVELAR BRANDAO VILELA,Municipal,19/07/2017
CLARO,29087104[*],BA,Mundo Novo,Instalada,Rural – Edital 4G,não informado,Rede Celular,COLEGIO REGIONAL DE JEQUITIBA,Municipal,12/09/2017
CLARO,29087112[*],BA,Mundo Novo,Instalada,Rural – Edital 4G,não informado,Rede Celular,COLEGIO MUNICIPAL OLIMPIA MASCARENHAS,Municipal,11/09/2017
CLARO,29087309[*],BA,Ruy Barbosa,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA DE 1 GRAU NIVALDO FERNANDES,Municipal,31/08/2017
CLARO,29087368[*],BA,Ruy Barbosa,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESC MUL ANGELICA ALVIM DE OLIVEIRA,Municipal,04/11/2017
CLARO,29087406[*],BA,Ruy Barbosa,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESCOLA MUNICIPAL CELINA COELHO GUEDES,Municipal,06/11/2017
CLARO,29087465[*],BA,Ruy Barbosa,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESC MUL DR CLAUDIONOR BATISTA DE OLIVEIRA,Municipal,05/11/2017
CLARO,29087520[*],BA,Ruy Barbosa,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESCOLA MUNICIPAL GENESIO SOARES,Municipal,05/11/2017
CLARO,29087708[*],BA,Ruy Barbosa,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESC MUL PROFA ADELIA GALVAO,Municipal,03/11/2017
CLARO,29087961[*],BA,Ruy Barbosa,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL MARIA DINIZ DE CARVALHO,Municipal,28/04/2017
CLARO,29088038[*],BA,Ruy Barbosa,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESCOLA MUNICIPAL RAQUEL FALCAO LIMA,Municipal,03/11/2017
CLARO,29088097[*],BA,Ruy Barbosa,Instalada,Rural – Edital 4G,não informado,SATÉLITE,COL DEMO MUL PROF OLIVIA OLIVEIRA SOUZA,Municipal,04/11/2017
CLARO,29088224[*],BA,Tapiramutá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA CASTRO ALVES,Municipal,19/07/2015
CLARO,29088232[*],BA,Tapiramutá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL SIMPLICIO COLOMBO GOMES,Municipal,09/08/2015
CLARO,29088267[*],BA,Tapiramutá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA JOANA ANGELICA,Municipal,22/09/2015
CLARO,29088283[*],BA,Tapiramutá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL 22 DE ABRIL,Municipal,05/06/2015
CLARO,29088291[*],BA,Tapiramutá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL ANISIO TEIXEIRA,Municipal,19/08/2015
CLARO,29088380[*],BA,Tapiramutá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL NOSSA SENHORA DA CONCEICAO,Municipal,02/10/2015
CLARO,29088569[*],BA,Tapiramutá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL MARIA QUITERIA,Municipal,25/07/2015
CLARO,29089247[*],BA,Água Fria,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC M AMONIO LOPES CERQUEIRA,Municipal,09/05/2017
CLARO,29089352[*],BA,Água Fria,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC MUN JUVENAL MASCARENHAS DE ALMEIDA,Municipal,16/06/2017
CLARO,29089441[*],BA,Água Fria,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC MUL PEDRO RIBEIRO DOS SANTOS,Municipal,10/05/2017
CLARO,29089506[*],BA,Água Fria,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESC PERCILIA SENA OLIVEIRA,Municipal,03/07/2017
CLARO,29089603[*],BA,Água Fria,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL MARIA VALDETE DE OLIVEIRA CUNHA,Municipal,10/05/2017
CLARO,29089654[*],BA,Água Fria,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA M D PEDRO I,Municipal,08/05/2017
CLARO,29089662[*],BA,Água Fria,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL MARCELINO LEANDRO DOS SANTOS,Municipal,06/06/2017
CLARO,29089697[*],BA,Água Fria,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA M LANDULFO SILVA SANTOS,Municipal,09/05/2017
CLARO,29089719[*],BA,Água Fria,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL REGINALDO CERQUEIRA SANTOS,Municipal,08/05/2017
CLARO,29089735[*],BA,Água Fria,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA LAURENCIO CARVALHO DE ARAUJO,Municipal,09/05/2017
CLARO,29089840[*],BA,Água Fria,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL NOSSA SENHORA DA CONCEICAO,Municipal,25/05/2017
CLARO,29089867[*],BA,Água Fria,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC MUL EVANILDO MASCARENHAS DE ALMEIDA,Municipal,08/06/2017
CLARO,29089891[*],BA,Água Fria,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA M BALBINO L DE ALMEIDA,Municipal,15/06/2017
CLARO,29089921[*],BA,Água Fria,Instalada,Rural – Edital 4G,não informado,SATÉLITE,ESCOLA MUL SAO JOSE,Municipal,06/07/2017
CLARO,29090075[*],BA,Anguera,Instalada,Rural – Edital 4G,não informado,Rede Celular,PREDIO ESCOLAR CEZARIO BOAVENTURA JESUS,Municipal,01/06/2016
CLARO,29090083[*],BA,Anguera,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL LEONCIO HORACIO DE ALMEIDA,Municipal,01/06/2016
CLARO,29090113[*],BA,Anguera,Instalada,Rural – Edital 4G,não informado,Rede Celular,PREDIO ESCOLAR BERNARDINO ROSARIO SILVA,Municipal,01/06/2016
CLARO,29090296[*],BA,Anguera,Instalada,Rural – Edital 4G,não informado,SATÉLITE,PREDIO ESCOLAR ORLANDO CARNEIRO,Municipal,26/07/2017
CLARO,29090334[*],BA,Anguera,Instalada,Rural – Edital 4G,não informado,Rede Celular,PREDIO ESCOLAR SAO JOSE,Municipal,01/06/2016
CLARO,29090342[*],BA,Antônio Cardoso,Instalada,Rural – Edital 4G,não informado,Rede Celular,CENTRO EDUCACIONAL PROFESSOR FERNANDO BARREIROS DANTAS,Municipal,16/08/2015
CLARO,29090598[*],BA,Antônio Cardoso,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC MUL STO ESTEVAO VELHO,Municipal,01/06/2016
CLARO,29090792[*],BA,Antônio Cardoso,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL GREGORIO SOUZA ESTRELA,Municipal,13/07/2015
CLARO,29091640[*],BA,Conceição do Jacuípe,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL DO AMPARO,Municipal,01/06/2016
CLARO,29091659[*],BA,Conceição do Jacuípe,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL DO BOM SUCESSO,Municipal,17/04/2017
CLARO,29091772[*],BA,Conceição do Jacuípe,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL SANTO ANTONIO,Municipal,01/06/2015
CLARO,29091985[*],BA,Conceição do Jacuípe,Instalada,Rural – Edital 4G,não informado,Rede Celular,GRUPO ESCOLAR ERNESTINO ROSA SILVA,Municipal,03/06/2016
CLARO,29092140[*],BA,Coração de Maria,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA CENTRO SOCIAL DE PEDRAS,Municipal,15/08/2015
CLARO,29092183[*],BA,Coração de Maria,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA DE 1 GRAU ANTONIO COSTA FERREIRA,Municipal,01/05/2015
CLARO,29092582[*],BA,Coração de Maria,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUN YARA MARIA FERREIRA AMORIM DE OLIVEIRA,Municipal,16/08/2015
CLARO,29092612[*],BA,Coração de Maria,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA NOSSA SENHORA DAS GRACAS,Municipal,20/06/2015
CLARO,29092647[*],BA,Coração de Maria,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA SAO FRANCISCO DE ASSIS,Municipal,17/06/2015
CLARO,29092825[*],BA,Elísio Medrado,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA FERNANDO WILSON MAGALHAES,Municipal,27/02/2015
CLARO,29093023[*],BA,Elísio Medrado,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA SANDOVAL SANTA CRUZ,Municipal,29/08/2015
CLARO,29093074[*],BA,Elísio Medrado,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA ABILIO SALA,Municipal,09/06/2015
CLARO,29093120[*],BA,Elísio Medrado,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA HUGO AZEVEDO COSTA,Municipal,16/09/2015
CLARO,29093155[*],BA,Elísio Medrado,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MARIA CECILIA TORRES,Municipal,12/06/2015
CLARO,29095271[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,EE - ESCOLA JUIZA LOURDES TRINDADE,Estadual,04/06/2015
CLARO,29096456[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL ALVARO PEREIRA BOAVENTURA,Municipal,14/08/2015
CLARO,29096480[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL JAIME BASTOS DE CARVALHO,Municipal,16/08/2015
CLARO,29096529[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL TIMOTEO MOREIRA DUARTE,Municipal,01/06/2015
CLARO,29096618[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL ANTONIO ANTUNES DOS SANTOS,Municipal,06/06/2015
CLARO,29096626[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL ANTONIO BRANDAO DE SOUZA,Municipal,12/06/2015
CLARO,29096685[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL ANACLETO ALVES DE SOUZA,Municipal,08/06/2015
CLARO,29096774[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL MARIA DO CARMO GOES,Municipal,11/06/2015
CLARO,29096790[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL DR JOAO DUARTE GUIMARAES,Municipal,10/06/2015
CLARO,29096910[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL AGRARIO DE OLIVEIRA MELO,Municipal,11/06/2015
CLARO,29096987[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL MARIA DE OLIVEIRA DOREA,Municipal,04/06/2015
CLARO,29097045[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL DR COLBERT MARTINS DA SILVA,Municipal,12/06/2015
CLARO,29097134[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL DA AMIZADE,Municipal,04/06/2015
CLARO,29097142[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL ANTONIO CARNEIRO LAGO,Municipal,12/06/2015
CLARO,29097177[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL ISAIAS CARNEIRO,Municipal,08/05/2015
CLARO,29097274[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL FIRMINO JOSE DE BRITO,Municipal,22/04/2015
CLARO,29097304[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL VEREADOR ANTONIO CARLOS COELHO,Municipal,12/06/2015
CLARO,29097363[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL AMBROSIO BISPO DE ARAUJO,Municipal,10/06/2015
CLARO,29097398[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL JOAO MACARIO ATAIDE,Municipal,30/05/2015
CLARO,29097444[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS,Municipal,04/06/2015
CLARO,29097487[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL QUINZE DE NOVEMBRO,Municipal,17/06/2015
CLARO,29097495[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL MARIA AMALIA MARTINS DALTRO COELHO,Municipal,16/04/2015
CLARO,29097509[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,EE - CENTRO TERRITORIAL DE EDUCACAO PROFISSIONAL DO PORTAL D,Estadual,10/07/2015
CLARO,29097525[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL CRISPINIANO FERREIRA DA SILVA,Municipal,07/08/2015
CLARO,29097533[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL DEOCLECIANO MARTINS DA SILVA,Municipal,07/08/2015
CLARO,29097541[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,EE - ESCOLA ESTADUAL ITAN GUIMARAES CERQUEIRA - POV DE SANTA,Estadual,30/05/2015
CLARO,29097630[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL TIBURCIO NUNES VITORIO,Municipal,13/08/2015
CLARO,29097673[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL IEDA BARRADAS CARNEIRO,Municipal,25/08/2015
CLARO,29097681[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL DR ANTONIO DE FREITAS BORJA,Municipal,07/04/2015
CLARO,29097703[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,EE - COLEGIO ESTADUAL PROFESSORA MARIA JOSE DE LIMA SILVEIRA,Estadual,17/04/2015
CLARO,29097720[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL MANOEL CUNES FERREIRA,Municipal,27/01/2015
CLARO,29097770[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL DR FRANCISCO MARTINS DA SILVA,Municipal,15/03/2015
CLARO,29097827[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL JOSE TAVARES CARNEIRO,Municipal,15/03/2015
CLARO,29097835[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL RAUL RIBEIRO DE OLIVEIRA,Municipal,20/06/2015
CLARO,29097908[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL TIMOTEO FERREIRA DA SILVA,Municipal,17/06/2015
CLARO,29097916[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL VASCO DA GAMA,Municipal,10/06/2015
CLARO,29098050[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL MARCELINO JOSE COUTINHO,Municipal,10/08/2015
CLARO,29098076[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL ARTUR SANTIAGO DA MOTA,Municipal,16/06/2015
CLARO,29098092[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL GODOFREDO COUTINHO PEREIRA,Municipal,08/07/2015
CLARO,29098130[*],BA,Feira de Santana,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL PROFESSORA JULIETA FRUTUOSO DE ARAUJO,Municipal,10/06/2015
CLARO,29098246[*],BA,Ipecaetá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC APRIGIO SANTANA,Municipal,05/08/2015
CLARO,29098432[*],BA,Ipecaetá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL GOV CESAR BORGES,Municipal,16/06/2015
CLARO,29098467[*],BA,Ipecaetá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC MUNICIPAL GOVERNADOR PAULO SOUTO,Municipal,11/10/2015
CLARO,29098793[*],BA,Ipecaetá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC LINEU CERQUEIRA DA SILVA,Municipal,18/06/2015
CLARO,29098980[*],BA,Ipecaetá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC OSORIO FERREIRA SANTOS,Municipal,16/06/2015
CLARO,29099048[*],BA,Ipecaetá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC PROFESSOR CARLOS SANTANA,Municipal,19/06/2015
CLARO,29099110[*],BA,Ipecaetá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA PROFESSORA EULIRA DE OLIVEIRA DIAS SILVA,Municipal,13/08/2015
CLARO,29099137[*],BA,Ipecaetá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC SEVERINO AMANCIO PEREIRA,Municipal,16/06/2015
CLARO,29099218[*],BA,Ipecaetá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC VITURINO DIAS CORREIA,Municipal,07/08/2015
CLARO,29099390[*],BA,Ipecaetá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MANOEL CORREIA,Municipal,10/06/2015
CLARO,29099455[*],BA,Ipecaetá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA PROF ROBERTO FIGUEIRA SANTOS,Municipal,12/06/2015
CLARO,29099544[*],BA,Ipecaetá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA VICENTE PEREIRA DA SILVA,Municipal,03/06/2015
CLARO,29099714[*],BA,Ipirá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC CRISPIM AZEVEDO BRANDAO,Municipal,19/06/2015
CLARO,29099811[*],BA,Ipirá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESC JOAO GOMES DOS REIS,Municipal,14/08/2015
CLARO,29099846[*],BA,Ipirá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL DOUTOR MARIO AUGUSTO TEIXEIRA DE FREITAS,Municipal,11/06/2015
CLARO,29099862[*],BA,Ipirá,Instalada,Rural – Edital 4G,0.31 Mbps,SATÉLITE,ESC MUL ALTO ALEGRE,Municipal,27/01/2018
CLARO,29100186[*],BA,Ipirá,Instalada,Rural – Edital 4G,0.2 Mbps,SATÉLITE,ESC MUL CARLOS CARNEIRO DE SOUZA,Municipal,27/01/2018
CLARO,29100488[*],BA,Ipirá,Instalada,Rural – Edital 4G,0.36 Mbps,SATÉLITE,ESC MUL JOSE LEAO DOS SANTOS,Municipal,27/01/2018
CLARO,29100658[*],BA,Ipirá,Instalada,Rural – Edital 4G,não informado,Rede Celular,ESCOLA MUNICIPAL MANOEL GALDINO,Municipal,14/05/2015
